Australia,Australia,0.005826657
Australia,Australia,0.005813109
Australia,Australia,0.005813109
Australia,Australia,0.017454558
Australia,Australia,0.017454558
Australia,Australia,0.029130790
Australia,Australia,0.035180401
Australia,Australia,0.029280043
Australia,Australia,0.011658413
Australia,Australia,0.017485077
Australia,Australia,0.011630445
Australia,Australia,0.017454558
Australia,Australia,0.159187333
Australia,Australia,0.029147772
Australia,Australia,0.011630445
Australia,Australia,0.159525005
Australia,Australia,0.165136882
Australia,Australia,0.153587056
Australia,Australia,0.160058912
Australia,Australia,0.164845196
Australia,Australia,0.159242728
Australia,Australia,0.158867909
Australia,Australia,0.158867909
Australia,Australia,0.170829638
Australia,Australia,0.170829638
Australia,Australia,0.182858391
Australia,Australia,0.184013891
Australia,Australia,0.177803054
Australia,Australia,0.165175357
Australia,Australia,0.171132087
Australia,Australia,0.164845196
Australia,Australia,0.170829638
Australia,Australia,0.005827506
Australia,Australia,0.182966327
Australia,Australia,0.164845196
Australia,Australia,0.164786492
Australia,Australia,0.005836860
Australia,Australia,0.011650771
Australia,Australia,0.005836860
Australia,Australia,0.011691636
Australia,Australia,0.011630445
Australia,Australia,0.005826657
Australia,Australia,0.005813109
Australia,Australia,0.005813109
Australia,Australia,0.017454558
Australia,Australia,0.017424145
Australia,Australia,0.029130790
Australia,Australia,0.035139194
Australia,Australia,0.029280043
Australia,Australia,0.011658413
Australia,Australia,0.017454558
Australia,Australia,0.011630445
Australia,Australia,0.017424145
Australia,Australia,0.158999834
Australia,Australia,0.029147772
Australia,Australia,0.011610191
Australia,Australia,0.011631292
Australia,Australia,0.164786492
Australia,Australia,0.000000000
Australia,Australia,0.005824112
Australia,Australia,0.000000000
Australia,Australia,0.005854802
Australia,Australia,0.005813954
Australia,Australia,0.000000000
Australia,Australia,0.000000000
Australia,Australia,0.000000000
Australia,Australia,0.011634677
Australia,Australia,0.011634677
Australia,Australia,0.023299026
Australia,Australia,0.029310973
Australia,Australia,0.023415799
Australia,Australia,0.005826657
Australia,Australia,0.011655017
Australia,Australia,0.005813954
Australia,Australia,0.011634677
Australia,Australia,0.153258287
Australia,Australia,0.023312605
Australia,Australia,0.005813954
Australia,Australia,0.005813109
Australia,Australia,0.158867909
Australia,Australia,0.005813109
Australia,Australia,0.000000000
Australia,Australia,0.005830904
Australia,Australia,0.000000000
Australia,Australia,0.005861665
Australia,Australia,0.005830904
Australia,Australia,0.000000000
Australia,Australia,0.000000000
Australia,Australia,0.000000000
Australia,Australia,0.011668617
Australia,Australia,0.011668617
Australia,Australia,0.023367079
Australia,Australia,0.029345379
Australia,Australia,0.023443246
Australia,Australia,0.005836860
Australia,Australia,0.011668617
Australia,Australia,0.005830904
Australia,Australia,0.011668617
Australia,Australia,0.153439189
Australia,Australia,0.023353437
Australia,Australia,0.005830904
Australia,Australia,0.005830054
Australia,Australia,0.159336709
Australia,Australia,0.005830054
Australia,Australia,0.000000000
Australia,Australia,0.000000000
Australia,Australia,0.005824112
Australia,Australia,0.000000000
Australia,Australia,0.005854802
Australia,Australia,0.005824112
Australia,Australia,0.000000000
Australia,Australia,0.000000000
Australia,Australia,0.000000000
Australia,Australia,0.011655017
Australia,Australia,0.011655017
Australia,Australia,0.023339810
Australia,Australia,0.029310973
Australia,Australia,0.023415799
Australia,Australia,0.005836860
Australia,Australia,0.011655017
Australia,Australia,0.005824112
Australia,Australia,0.011655017
Australia,Australia,0.153258287
Australia,Australia,0.023353437
Australia,Australia,0.005824112
Australia,Australia,0.005823264
Australia,Australia,0.159148858
Australia,Australia,0.005823264
Australia,Australia,0.000000000
Australia,Australia,0.000000000
Australia,Australia,0.159808284
Australia,Australia,0.165136882
Australia,Australia,0.153587056
Australia,Australia,0.159774743
Australia,Australia,0.165136882
Australia,Australia,0.159525005
Australia,Australia,0.159148858
Australia,Australia,0.159148858
Australia,Australia,0.171132087
Australia,Australia,0.170829638
Australia,Australia,0.183182580
Australia,Australia,0.183795671
Australia,Australia,0.177803054
Australia,Australia,0.165468213
Australia,Australia,0.170829638
Australia,Australia,0.165136882
Australia,Australia,0.170829638
Australia,Australia,0.087937397
Australia,Australia,0.183290898
Australia,Australia,0.164845196
Australia,Australia,0.165077969
Australia,Australia,0.093909645
Australia,Australia,0.164786492
Australia,Australia,0.159148858
Australia,Australia,0.159336709
Australia,Australia,0.159148858
Australia,Australia,0.000000000
Australia,Australia,0.005824112
Australia,Australia,0.000000000
Australia,Australia,0.005844536
Australia,Australia,0.005813954
Australia,Australia,0.000000000
Australia,Australia,0.000000000
Australia,Australia,0.000000000
Australia,Australia,0.011634677
Australia,Australia,0.011614407
Australia,Australia,0.023299026
Australia,Australia,0.029276648
Australia,Australia,0.023415799
Australia,Australia,0.005826657
Australia,Australia,0.011634677
Australia,Australia,0.005813954
Australia,Australia,0.011614407
Australia,Australia,0.153077811
Australia,Australia,0.023312605
Australia,Australia,0.005803831
Australia,Australia,0.005813109
Australia,Australia,0.158867909
Australia,Australia,0.005802989
Australia,Australia,0.000000000
Australia,Australia,0.000000000
Australia,Australia,0.000000000
Australia,Australia,0.158867909
Australia,Australia,0.023474222
Australia,Australia,0.029239849
Australia,Australia,0.023391856
Australia,Australia,0.029308407
Australia,Australia,0.029239849
Australia,Australia,0.023432966
Australia,Australia,0.023378184
Australia,Australia,0.023378184
Australia,Australia,0.035108395
Australia,Australia,0.035067356
Australia,Australia,0.046868744
Australia,Australia,0.017546438
Australia,Australia,0.046931421
Australia,Australia,0.029293801
Australia,Australia,0.035067356
Australia,Australia,0.029239849
Australia,Australia,0.035067356
Australia,Australia,0.177343932
Australia,Australia,0.046896218
Australia,Australia,0.029205691
Australia,Australia,0.029225311
Australia,Australia,0.183469309
Australia,Australia,0.029191186
Australia,Australia,0.023378184
Australia,Australia,0.023405543
Australia,Australia,0.023378184
Australia,Australia,0.183252378
Australia,Australia,0.023350889
Australia,Australia,0.005847954
Australia,Australia,0.011655017
Australia,Australia,0.005837712
Australia,Australia,0.011716467
Australia,Australia,0.011655017
Australia,Australia,0.005837712
Australia,Australia,0.005824112
Australia,Australia,0.005824112
Australia,Australia,0.017492729
Australia,Australia,0.017492729
Australia,Australia,0.029191186
Australia,Australia,0.035193327
Australia,Australia,0.029284344
Australia,Australia,0.011677982
Australia,Australia,0.017492729
Australia,Australia,0.011655017
Australia,Australia,0.017492729
Australia,Australia,0.159242728
Australia,Australia,0.029208238
Australia,Australia,0.011655017
Australia,Australia,0.011650771
Australia,Australia,0.165136882
Australia,Australia,0.011650771
Australia,Australia,0.005824112
Australia,Australia,0.005830904
Australia,Australia,0.005824112
Australia,Australia,0.165136882
Australia,Australia,0.005824112
Australia,Australia,0.029239849
Australia,Australia,0.023532042
Australia,Australia,0.029310973
Australia,Australia,0.023435532
Australia,Australia,0.029328166
Australia,Australia,0.029310973
Australia,Australia,0.023490584
Australia,Australia,0.023435532
Australia,Australia,0.023435532
Australia,Australia,0.035193327
Australia,Australia,0.035193327
Australia,Australia,0.046986550
Australia,Australia,0.005851376
Australia,Australia,0.046944277
Australia,Australia,0.029370353
Australia,Australia,0.035193327
Australia,Australia,0.029310973
Australia,Australia,0.035193327
Australia,Australia,0.172045895
Australia,Australia,0.047014163
Australia,Australia,0.029310973
Australia,Australia,0.029301505
Australia,Australia,0.177975243
Australia,Australia,0.029301505
Australia,Australia,0.023435532
Australia,Australia,0.023463026
Australia,Australia,0.023435532
Australia,Australia,0.177975243
Australia,Australia,0.023435532
Australia,Australia,0.011705321
Australia,Australia,0.029310973
Australia,Australia,0.005861665
Australia,Australia,0.011682248
Australia,Australia,0.005837712
Australia,Australia,0.011709607
Australia,Australia,0.011682248
Australia,Australia,0.005851376
Australia,Australia,0.005837712
Australia,Australia,0.005837712
Australia,Australia,0.017533624
Australia,Australia,0.017523382
Australia,Australia,0.029259516
Australia,Australia,0.035172696
Australia,Australia,0.029284344
Australia,Australia,0.011705321
Australia,Australia,0.017523382
Australia,Australia,0.011682248
Australia,Australia,0.017523382
Australia,Australia,0.153587056
Australia,Australia,0.029276648
Australia,Australia,0.011675429
Australia,Australia,0.011677982
Australia,Australia,0.159585857
Australia,Australia,0.011671168
Australia,Australia,0.005837712
Australia,Australia,0.005844536
Australia,Australia,0.005837712
Australia,Australia,0.159491582
Australia,Australia,0.005834306
Australia,Australia,0.029239849
Australia,Australia,0.011682248
Australia,Australia,0.029310973
Australia,Australia,0.000000000
Australia,Australia,0.005851376
Australia,Australia,0.000000000
Australia,Australia,0.005844536
Australia,Australia,0.005851376
Australia,Australia,0.000000000
Australia,Australia,0.000000000
Australia,Australia,0.000000000
Australia,Australia,0.011709607
Australia,Australia,0.011689076
Australia,Australia,0.023449271
Australia,Australia,0.029276648
Australia,Australia,0.023429514
Australia,Australia,0.005864243
Australia,Australia,0.011689076
Australia,Australia,0.005851376
Australia,Australia,0.011689076
Australia,Australia,0.147857336
Australia,Australia,0.023463026
Australia,Australia,0.005841122
Australia,Australia,0.005850520
Australia,Australia,0.153950847
Australia,Australia,0.005840269
Australia,Australia,0.000000000
Australia,Australia,0.000000000
Australia,Australia,0.000000000
Australia,Australia,0.153677843
Australia,Australia,0.000000000
Australia,Australia,0.023419247
Australia,Australia,0.005851376
Australia,Australia,0.023435532
Australia,Australia,0.005847954
Australia,Australia,0.141560914
Australia,Australia,0.147194279
Australia,Australia,0.135633716
Australia,Australia,0.142030047
Australia,Australia,0.146934729
Australia,Australia,0.141310850
Australia,Australia,0.140978803
Australia,Australia,0.140978803
Australia,Australia,0.152897759
Australia,Australia,0.152897759
Australia,Australia,0.164883537
Australia,Australia,0.165919782
Australia,Australia,0.159752493
Australia,Australia,0.147232754
Australia,Australia,0.153167996
Australia,Australia,0.146934729
Australia,Australia,0.140978803
Australia,Australia,0.023350889
Australia,Australia,0.164980696
Australia,Australia,0.146934729
Australia,Australia,0.146886712
Australia,Australia,0.029137612
Australia,Australia,0.146886712
Australia,Australia,0.140978803
Australia,Australia,0.141394106
Australia,Australia,0.141227691
Australia,Australia,0.076168645
Australia,Australia,0.140978803
Australia,Australia,0.165429602
Australia,Australia,0.147194279
Australia,Australia,0.159902934
Australia,Australia,0.141611003
Australia,Australia,0.135954427
Australia,Australia,0.159525005
Australia,Australia,0.165136882
Australia,Australia,0.153587056
Australia,Australia,0.160058912
Australia,Australia,0.164845196
Australia,Australia,0.159242728
Australia,Australia,0.158867909
Australia,Australia,0.158867909
Australia,Australia,0.170829638
Australia,Australia,0.170829638
Australia,Australia,0.182858391
Australia,Australia,0.184013891
Australia,Australia,0.177803054
Australia,Australia,0.165175357
Australia,Australia,0.171132087
Australia,Australia,0.164845196
Australia,Australia,0.170829638
Australia,Australia,0.088040627
Australia,Australia,0.182966327
Australia,Australia,0.164845196
Australia,Australia,0.164786492
Australia,Australia,0.093744575
Australia,Australia,0.164786492
Australia,Australia,0.158867909
Australia,Australia,0.159336709
Australia,Australia,0.159148858
Australia,Australia,0.011655017
Australia,Australia,0.158867909
Australia,Australia,0.183469309
Australia,Australia,0.165136882
Australia,Australia,0.177975243
Australia,Australia,0.159585857
Australia,Australia,0.153950847
Australia,Australia,0.076034993
Australia,Australia,0.147541776
Australia,Australia,0.153167996
Australia,Australia,0.141611003
Australia,Australia,0.153950847
Australia,Australia,0.152897759
Australia,Australia,0.147281000
Australia,Australia,0.146934729
Australia,Australia,0.146934729
Australia,Australia,0.158867909
Australia,Australia,0.164748197
Australia,Australia,0.170867978
Australia,Australia,0.177869713
Australia,Australia,0.165762109
Australia,Australia,0.153206471
Australia,Australia,0.165039539
Australia,Australia,0.152897759
Australia,Australia,0.152807892
Australia,Australia,0.082075320
Australia,Australia,0.170968720
Australia,Australia,0.158774480
Australia,Australia,0.152846188
Australia,Australia,0.081931220
Australia,Australia,0.158719412
Australia,Australia,0.146934729
Australia,Australia,0.147367823
Australia,Australia,0.147194279
Australia,Australia,0.076124042
Australia,Australia,0.152807892
Australia,Australia,0.177343932
Australia,Australia,0.153167996
Australia,Australia,0.165919782
Australia,Australia,0.153496377
Australia,Australia,0.147857336
Australia,Australia,0.052519371
Australia,Australia,0.070145711
Australia,Australia,0.000000000
Australia,Australia,0.005824112
Australia,Australia,0.000000000
Australia,Australia,0.005854802
Australia,Australia,0.005813954
Australia,Australia,0.000000000
Australia,Australia,0.000000000
Australia,Australia,0.000000000
Australia,Australia,0.011634677
Australia,Australia,0.011634677
Australia,Australia,0.023299026
Australia,Australia,0.029310973
Australia,Australia,0.023415799
Australia,Australia,0.005826657
Australia,Australia,0.011655017
Australia,Australia,0.005813954
Australia,Australia,0.011634677
Australia,Australia,0.153258287
Australia,Australia,0.023312605
Australia,Australia,0.005813954
Australia,Australia,0.005813109
Australia,Australia,0.158867909
Australia,Australia,0.005813109
Australia,Australia,0.000000000
Australia,Australia,0.000000000
Australia,Australia,0.000000000
Australia,Australia,0.159148858
Australia,Australia,0.000000000
Australia,Australia,0.023378184
Australia,Australia,0.005824112
Australia,Australia,0.023435532
Australia,Australia,0.005837712
Australia,Australia,0.000000000
Australia,Australia,0.140978803
Australia,Australia,0.158867909
Australia,Australia,0.146934729
Australia,Australia,0.000000000
Australia,Australia,0.005824112
Australia,Australia,0.000000000
Australia,Australia,0.005844536
Australia,Australia,0.005813954
Australia,Australia,0.000000000
Australia,Australia,0.000000000
Australia,Australia,0.000000000
Australia,Australia,0.011634677
Australia,Australia,0.011614407
Australia,Australia,0.023299026
Australia,Australia,0.029276648
Australia,Australia,0.023415799
Australia,Australia,0.005826657
Australia,Australia,0.011634677
Australia,Australia,0.005813954
Australia,Australia,0.011614407
Australia,Australia,0.153077811
Australia,Australia,0.023312605
Australia,Australia,0.005803831
Australia,Australia,0.005813109
Australia,Australia,0.158867909
Australia,Australia,0.005802989
Australia,Australia,0.000000000
Australia,Australia,0.000000000
Australia,Australia,0.000000000
Australia,Australia,0.158867909
Australia,Australia,0.000000000
Australia,Australia,0.023350889
Australia,Australia,0.005824112
Australia,Australia,0.023435532
Australia,Australia,0.005834306
Australia,Australia,0.000000000
Australia,Australia,0.140978803
Australia,Australia,0.158867909
Australia,Australia,0.152807892
Australia,Australia,0.000000000
Australia,Australia,0.011682248
Australia,Australia,0.017492729
Australia,Australia,0.011682248
Australia,Australia,0.017554143
Australia,Australia,0.017462183
Australia,Australia,0.011661813
Australia,Australia,0.011634677
Australia,Australia,0.011634677
Australia,Australia,0.023296489
Australia,Australia,0.023255856
Australia,Australia,0.034988102
Australia,Australia,0.041034443
Australia,Australia,0.035159785
Australia,Australia,0.017495274
Australia,Australia,0.023296489
Australia,Australia,0.017462183
Australia,Australia,0.023255856
Australia,Australia,0.159055098
Australia,Australia,0.035008516
Australia,Australia,0.017431743
Australia,Australia,0.017454558
Australia,Australia,0.164845196
Australia,Australia,0.017424145
Australia,Australia,0.011634677
Australia,Australia,0.011668617
Australia,Australia,0.011655017
Australia,Australia,0.164845196
Australia,Australia,0.011614407
Australia,Australia,0.035067356
Australia,Australia,0.017492729
Australia,Australia,0.035193327
Australia,Australia,0.005834306
Australia,Australia,0.011689076
Australia,Australia,0.146934729
Australia,Australia,0.164845196
Australia,Australia,0.158774480
Australia,Australia,0.011634677
Australia,Australia,0.011614407
Australia,Australia,0.147857336
Australia,Australia,0.153224981
Australia,Australia,0.141666332
Australia,Australia,0.153831390
Australia,Australia,0.153224981
Australia,Australia,0.147595444
Australia,Australia,0.147247694
Australia,Australia,0.147247694
Australia,Australia,0.159209422
Australia,Australia,0.164909121
Australia,Australia,0.171233141
Australia,Australia,0.177836172
Australia,Australia,0.165821514
Australia,Australia,0.153529800
Australia,Australia,0.164909121
Australia,Australia,0.153224981
Australia,Australia,0.164909121
Australia,Australia,0.082067687
Australia,Australia,0.171334315
Australia,Australia,0.158928259
Australia,Australia,0.153167996
Australia,Australia,0.082115824
Australia,Australia,0.158867909
Australia,Australia,0.147247694
Australia,Australia,0.147421364
Australia,Australia,0.147247694
Australia,Australia,0.029123175
Australia,Australia,0.152685057
Australia,Australia,0.177310586
Australia,Australia,0.153224981
Australia,Australia,0.165984547
Australia,Australia,0.153558808
Australia,Australia,0.147480137
Australia,Australia,0.064406243
Australia,Australia,0.023326200
Australia,Australia,0.058482738
Australia,Australia,0.147247694
Australia,Australia,0.152954543
Australia,Australia,0.158928259
Australia,Australia,0.005841122
Australia,Australia,0.011655017
Australia,Australia,0.005837712
Australia,Australia,0.011716467
Australia,Australia,0.011641449
Australia,Australia,0.005830904
Australia,Australia,0.005817336
Australia,Australia,0.005817336
Australia,Australia,0.017472353
Australia,Australia,0.017472353
Australia,Australia,0.029157141
Australia,Australia,0.035193327
Australia,Australia,0.029284344
Australia,Australia,0.011664361
Australia,Australia,0.017492729
Australia,Australia,0.011641449
Australia,Australia,0.017472353
Australia,Australia,0.159242728
Australia,Australia,0.029174153
Australia,Australia,0.011641449
Australia,Australia,0.011637213
Australia,Australia,0.164942310
Australia,Australia,0.011637213
Australia,Australia,0.005817336
Australia,Australia,0.005830904
Australia,Australia,0.005824112
Australia,Australia,0.165136882
Australia,Australia,0.005817336
Australia,Australia,0.029239849
Australia,Australia,0.011655017
Australia,Australia,0.029310973
Australia,Australia,0.000000000
Australia,Australia,0.005851376
Australia,Australia,0.147021144
Australia,Australia,0.164942310
Australia,Australia,0.152987732
Australia,Australia,0.005817336
Australia,Australia,0.005817336
Australia,Australia,0.005817336
Australia,Australia,0.153224981
Australia,Australia,0.005847954
Australia,Australia,0.011655017
Australia,Australia,0.005837712
Australia,Australia,0.011702755
Australia,Australia,0.011655017
Australia,Australia,0.005837712
Australia,Australia,0.005824112
Australia,Australia,0.005824112
Australia,Australia,0.017492729
Australia,Australia,0.017472353
Australia,Australia,0.029191186
Australia,Australia,0.035152090
Australia,Australia,0.029284344
Australia,Australia,0.011677982
Australia,Australia,0.017472353
Australia,Australia,0.011655017
Australia,Australia,0.017472353
Australia,Australia,0.159055098
Australia,Australia,0.029208238
Australia,Australia,0.011641449
Australia,Australia,0.011650771
Australia,Australia,0.165136882
Australia,Australia,0.011637213
Australia,Australia,0.005824112
Australia,Australia,0.005830904
Australia,Australia,0.005824112
Australia,Australia,0.164942310
Australia,Australia,0.005817336
Australia,Australia,0.029205691
Australia,Australia,0.011655017
Australia,Australia,0.029310973
Australia,Australia,0.000000000
Australia,Australia,0.005844536
Australia,Australia,0.147194279
Australia,Australia,0.165136882
Australia,Australia,0.159055098
Australia,Australia,0.005824112
Australia,Australia,0.005817336
Australia,Australia,0.005817336
Australia,Australia,0.159021869
Australia,Australia,0.000000000
Australia,Australia,0.005837712
Australia,Australia,0.011655017
Australia,Australia,0.005837712
Australia,Australia,0.011716467
Australia,Australia,0.011634677
Australia,Australia,0.005827506
Australia,Australia,0.005813954
Australia,Australia,0.005813954
Australia,Australia,0.017462183
Australia,Australia,0.017462183
Australia,Australia,0.029140148
Australia,Australia,0.035193327
Australia,Australia,0.029284344
Australia,Australia,0.011657562
Australia,Australia,0.017492729
Australia,Australia,0.011634677
Australia,Australia,0.017462183
Australia,Australia,0.159242728
Australia,Australia,0.029157141
Australia,Australia,0.011634677
Australia,Australia,0.011630445
Australia,Australia,0.164845196
Australia,Australia,0.011630445
Australia,Australia,0.005813954
Australia,Australia,0.005830904
Australia,Australia,0.005824112
Australia,Australia,0.165136882
Australia,Australia,0.005813954
Australia,Australia,0.029239849
Australia,Australia,0.011655017
Australia,Australia,0.029310973
Australia,Australia,0.011682248
Australia,Australia,0.005851376
Australia,Australia,0.146934729
Australia,Australia,0.164845196
Australia,Australia,0.152897759
Australia,Australia,0.005813954
Australia,Australia,0.005813954
Australia,Australia,0.017462183
Australia,Australia,0.153224981
Australia,Australia,0.011641449
Australia,Australia,0.011655017
Australia,Australia,0.141611003
Australia,Australia,0.147421364
Australia,Australia,0.135845759
Australia,Australia,0.142254151
Australia,Australia,0.147161012
Australia,Australia,0.141360761
Australia,Australia,0.141194424
Australia,Australia,0.141194424
Australia,Australia,0.153134728
Australia,Australia,0.153134728
Australia,Australia,0.165136882
Australia,Australia,0.166181588
Australia,Australia,0.159997697
Australia,Australia,0.147281000
Australia,Australia,0.153405805
Australia,Australia,0.147161012
Australia,Australia,0.153134728
Australia,Australia,0.070426250
Australia,Australia,0.165039539
Australia,Australia,0.147161012
Australia,Australia,0.147107661
Australia,Australia,0.076161012
Australia,Australia,0.147107661
Australia,Australia,0.141194424
Australia,Australia,0.141444077
Australia,Australia,0.141444077
Australia,Australia,0.017505483
Australia,Australia,0.141194424
Australia,Australia,0.165689860
Australia,Australia,0.147421364
Australia,Australia,0.160153860
Australia,Australia,0.141833784
Australia,Australia,0.136167477
Australia,Australia,0.058482738
Australia,Australia,0.017474892
Australia,Australia,0.052603842
Australia,Australia,0.141194424
Australia,Australia,0.141194424
Australia,Australia,0.147161012
Australia,Australia,0.005830904
Australia,Australia,0.147247694
Australia,Australia,0.147421364
Australia,Australia,0.147161012
Australia,Australia,0.153529800
Australia,Australia,0.159525005
Australia,Australia,0.147944840
Australia,Australia,0.154408017
Australia,Australia,0.159242728
Australia,Australia,0.153258287
Australia,Australia,0.153258287
Australia,Australia,0.153258287
Australia,Australia,0.165234340
Australia,Australia,0.165234340
Australia,Australia,0.177277668
Australia,Australia,0.178398621
Australia,Australia,0.172186962
Australia,Australia,0.159187333
Australia,Australia,0.165527406
Australia,Australia,0.159242728
Australia,Australia,0.165234340
Australia,Australia,0.023405543
Australia,Australia,0.177172964
Australia,Australia,0.159242728
Australia,Australia,0.159187333
Australia,Australia,0.029205691
Australia,Australia,0.159187333
Australia,Australia,0.153258287
Australia,Australia,0.153529800
Australia,Australia,0.153529800
Australia,Australia,0.088195927
Australia,Australia,0.153258287
Australia,Australia,0.177869713
Australia,Australia,0.159525005
Australia,Australia,0.172352671
Australia,Australia,0.153950847
Australia,Australia,0.148295895
Australia,Australia,0.023350889
Australia,Australia,0.088040627
Australia,Australia,0.076213300
Australia,Australia,0.153258287
Australia,Australia,0.153258287
Australia,Australia,0.159242728
Australia,Australia,0.076384768
Australia,Australia,0.159336709
Australia,Australia,0.159525005
Australia,Australia,0.159242728
Australia,Australia,0.070343682
Australia,Australia,0.005871991
Australia,Australia,0.011702755
Australia,Australia,0.005847954
Australia,Australia,0.011716467
Australia,Australia,0.011702755
Australia,Australia,0.005861665
Australia,Australia,0.005847954
Australia,Australia,0.005847954
Australia,Australia,0.017564421
Australia,Australia,0.017564421
